,0,1,2,3,4
0,Isolate ID,HCT116 Intrinsic Confluence Disruption Assay,HCT116 Offensive Confluence Disruption Assay,HCT116 Colonization Assay,HCT116 Immune Evasion Assay
1,S70_PosNeu/Curr_ProbeCond:TAMRA+,,,5.173592907658196,4.458495505060699
2,S73_PosNeu/Curr_ProbeCond:TAMRA+,,,3.595965989122255,4.238864672930097
3,S76_PosNeu/Curr_ProbeCond:TAMRA+,5.59665040755614,,4.941310903947603,4.278163661579579
4,S84_PosNeu/Curr_ProbeCond:TAMRA+,,,4.561038795104249,4.967784826850236
5,S1_PosNeu/Curr_ProbeCond:FITC+,,,3.819696803762116,3.5813851154506544
6,S3_PosNeu/Curr_ProbeCond:FITC+,5.273309859215418,,4.446726024541264,5.393966284281504
7,S5_PosNeu/Curr_ProbeCond:FITC+,,,4.358297092362414,3.8725467316121005
8,S8_PosNeu/Curr_ProbeCond:FITC+,,,4.2499998340650444,4.092694639259815
9,S16_PosNeu/Curr_ProbeCond:FITC+,7.144784812833335,,4.185714119779469,3.13571411977923
10,S22_PosNeu/Curr_ProbeCond:FITC+,,,2.477597236662204,3.579437063502242
11,S23_PosNeu/Curr_ProbeCond:FITC+,,,4.320824148639453,3.216251637817377
12,S28_PosNeu/Curr_ProbeCond:FITC+,,,4.813203297268483,4.358786682137991
13,S33_PosNeu/Curr_ProbeCond:FITC+,,,5.361904595970063,2.309595793661008
14,S35_PosNeu/Curr_ProbeCond:FITC+,,,4.338064150701124,4.398546525469014
15,S36_PosNeu/Curr_ProbeCond:FITC+,,,3.3621674283757326,5.2185836312200795
16,S37_PosNeu/Curr_ProbeCond:FITC+,,,2.9673699639351034,4.655555389620505
17,S43_PosNeu/Curr_ProbeCond:FITC+,,,3.9587660678312893,3.9180012770667076
18,S46_PosNeu/Curr_ProbeCond:FITC+,,,4.122727106792422,4.72727256133787
19,S53_PosNeu/Curr_ProbeCond:FITC+,,,5.535930569995883,4.825829559894862
20,S57_PosNeu/Curr_ProbeCond:FITC+,,,3.7133656349310686,3.2800323015974127
21,S60_PosNeu/Curr_ProbeCond:FITC+,,,3.929869963935319,5.4612011327663845
22,S67_PosNeu/Curr_ProbeCond:FITC+,,,3.7445885786539845,4.1662336002988125
23,S79_PosNeu/Curr_ProbeCond:FITC+,,,4.566140835920625,4.847474581539956
24,S71_PosC5a/DFC_ProbeCond:FITC+,,,3.106132590197875,1.819125615690747
