,0,1,2,3,4
0,Isolate ID,HCT116 Intrinsic Confluence Disruption Assay,HCT116 Offensive Confluence Disruption Assay,HCT116 Colonization Assay,HCT116 Immune Evasion Assay
1,S73_Unenriched,,,13.932062935785801,14.598729602453977
2,S74_Unenriched,,,15.93206293578599,16.9320629357865
3,S75_Unenriched,,,15.182062935781687,14.932062935780348
4,S76_Unenriched,,,16.05706293578673,15.182062935787606
5,S77_Unenriched,,,15.807062935784504,15.83206293578685
6,S78_Unenriched,,,15.932062935789615,15.80706293577968
7,S79_Unenriched,,,16.9320629357865,15.598729602454448
8,S80_Unenriched,,,13.482062935785954,14.932062935791606
9,S81_Unenriched,,,16.2653962691231,14.932062935775964
10,S82_Unenriched,,,14.832062935787341,14.932062935787542
11,S83_Unenriched,,,13.432062935791059,13.765396269122302
12,S84_Unenriched,,,13.807062935790647,15.265396269123162
13,S85_Unenriched,,,14.432062935783318,15.43206293578521
14,S86_Unenriched,,,14.682062935787815,15.182062935786622
15,Shigella flexinari,,,12.932062935789114,14.182062935791482
16,S87_Unenriched,,,14.93206293578567,14.432062935795901
17,S88_Unenriched,,,15.682062935788473,14.432062935793207
18,Shigella flexinari,,,14.93206293578316,14.348729602444713
19,S89_Unenriched,,,13.932062935784625,13.682062935789423
20,S90_Unenriched,,,12.932062935789627,12.59872960246414
21,Shigella flexinari,,,14.932062935779069,15.432062935778761
22,S91_Unenriched,,,14.265396269117549,14.782062935787184
23,S92_Unenriched,,,15.598729602455712,11.53206293579673
24,Shigella flexinari,,,16.43206293578478,15.789205792929712
