,0,1,2,3,4
0,Isolate ID,A549 Intrinsic Confluence Disruption Assay,A549 Offensive Confluence Disruption Assay,A549 Intrinsic Cytotoxicity Assay,A549 Offensive Cytotoxicity Assay
1,S59_PosNeu/Curr_ProbeCond:T&F+,2.1080614556105113,2.332333098999806,0.7811689557296218,0.6834223242470812
2,S61_PosNeu/Curr_ProbeCond:T&F+,1.8647867564535536,1.3033818914772581,0.6565166795296546,0.33363288231631283
3,S63_PosNeu/Curr_ProbeCond:T&F+,0.9912509785060519,2.4163708370554513,0.47256187305025454,0.2439784009953217
4,S65_PosNeu/Curr_ProbeCond:T&F+,2.304358296025153,1.8346383334479415,-0.4614462507013243,-1.4426602275202915
5,S66_PosNeu/Curr_ProbeCond:T&F+,-0.47410213243542265,2.2912297578964664,1.4455522199932913,0.8935533879358689
6,S69_PosNeu/Curr_ProbeCond:T&F+,1.8876583293249205,1.5324782820994847,1.1320115071299917,0.9960256102394269
7,S72_PosNeu/Curr_ProbeCond:T&F+,0.41900753567440174,2.283302268719164,-0.40577943677082695,-1.2623755845253437
8,S74_PosNeu/Curr_ProbeCond:T&F+,3.1702562238546568,3.06746833413506,-0.013450076553650298,-0.22964940687717178
9,S75_PosNeu/Curr_ProbeCond:T&F+,1.5007896424562537,1.251277716473691,-0.3442287061511651,0.11561075112229985
10,S77_PosNeu/Curr_ProbeCond:T&F+,-0.08949586568654222,3.7806597723263975,-0.30244959781350045,-0.9011644625474634
11,S78_PosNeu/Curr_ProbeCond:T&F+,2.557741949408555,0.7368363338599833,-0.4342842314339376,-0.5261312192222765
12,S80_PosNeu/Curr_ProbeCond:T&F+,1.4173738518978556,2.3339168327265143,-1.066385337398848,-1.0168751948924704
13,S81_PosNeu/Curr_ProbeCond:T&F+,0.23492318568069293,2.4391464245631207,0.04539480165421633,-0.3557146748880291
14,S83_PosNeu/Curr_ProbeCond:T&F+,1.7785944765110835,0.1866963283631209,0.08853612453858123,-0.538298735448367
15,S85_PosNeu/Curr_ProbeCond:T&F+,4.051511143177834,-0.16451132641585026,-1.4568698918687073,-1.385593461419559
16,S71_PosC5a/DFC_ProbeCond:FITC+,0.8645290776247012,3.669742911409704,-0.6932240235261801,-1.3419277865091714
17,S88_Neg Neu/Curc1 LB_ProbeCond:TAMRA-,1.6538010880815932,2.7443141734810164,-0.592346573671324,-1.760006037742111
18,S89_Neg Neu/Curc1 LB_ProbeCond:TAMRA-,0.5048827715493598,2.657596724263334,-0.8479247575744886,-1.8686424385863514
19,S90_Neg Neu/Curc1 LB_ProbeCond:TAMRA-,0.4703983166105997,1.9477315893984204,-0.601123861359189,-1.439768828536421
20,S91_Neg Neu/Curc1 LB_ProbeCond:FITC-,1.072201816141285,2.4059122975791274,-1.5930666527165955,-0.48224757761160636
21,100CFUP.aeruginosa,0.5483004649670111,0.7356520023186337,0.889314711215686,0.37766818483649656
22,100CFUSflexneri,0.744891374058035,1.703332932499754,-1.3547232621002316,-0.023229591629437663
23,100CFUEcoliNissle,-1.7218696427030007,-0.8407299490632294,-1.0388338484836286,-1.3093038546674198
24,LB,-0.9271193999484113,0.6998078861173718,-1.457491538832268,-0.17980903961396721
